district,total_load,Avg_Service_Min,Stress_Level_Percent,Est_Wait_Time_Mins,Optimal_Counters
Fatehabad,16610.0,9.889832039010294,6844.587923665042,480.0,403.0
Sabarkantha,17423.0,9.42636593204775,6843.148901419498,480.0,403.0
Tonk,19375.0,8.474659372419488,6841.521889192816,480.0,403.0
Kaimur (Bhabua),23258.0,7.059202889204179,6840.955866546283,480.0,403.0
Sawai Madhopur,19112.0,8.590488149427092,6840.892062993774,480.0,403.0
North Twenty Four Parganas,14134.0,11.614432260346657,6839.932731989153,480.0,403.0
Bagalkot,17704.0,9.266873764473313,6835.863880259815,480.0,403.0
Mandya,17474.0,9.38826895565093,6835.4421554601795,480.0,403.0
Chittorgarh,23380.0,7.016380822034986,6835.124317465748,480.0,403.0
Lalitpur,21896.0,7.491437183175777,6834.687856784033,480.0,403.0
Karbi Anglong,14953.0,10.967299719138692,6833.084695845037,480.0,402.0
Sindhudurg,15737.0,10.417143220231287,6830.60761903249,480.0,402.0
Ananthapuramu,18171.0,9.01964560862866,6828.999181432974,480.0,402.0
Kalahandi,16986.0,9.647966091717196,6828.348001412845,480.0,402.0
Balod,19297.0,8.49129443465644,6827.354529398556,480.0,402.0
Sawai Madhopur,19088.0,8.582429671538582,6825.8923987636845,480.0,402.0
South West Delhi,12291.0,13.32370647575659,6823.403178896844,480.0,402.0
Alappuzha,16506.0,9.920639728599989,6822.919973344644,480.0,402.0
Kalaburagi,17239.0,9.49854988399072,6822.729227088166,480.0,402.0
Palakkad,11872.0,13.789269771751032,6821.0921137595105,480.0,402.0
Mandya,17405.0,9.405664713317247,6821.066430636945,480.0,402.0
Chittorgarh,18197.0,8.99576876579844,6820.666842968092,480.0,402.0
Chitradurga,21212.0,7.716966011408099,6820.511793082859,480.0,402.0
Shajapur,15717.0,10.405585952411249,6814.358100585317,480.0,401.0
Barpeta,19258.0,8.491614310192638,6813.812849403743,480.0,401.0
Bijapur,16530.0,9.892323513399068,6813.3378198536075,480.0,401.0
Gariyaband,16111.0,10.148026315789474,6812.2854989035095,480.0,401.0
Kondagaon,15081.0,10.838416655615966,6810.590065972681,480.0,401.0
Sonbhadra,12141.0,13.461126667764784,6809.64745305551,480.0,401.0
Garhwa,16925.0,9.652900862578282,6807.306129130726,480.0,401.0
Theni,17118.0,9.542613470412991,6806.269057772068,480.0,401.0
Karaikal,12049.0,13.55643153526971,6805.8934820193645,480.0,401.0
Dhubri,21563.0,7.574893340753107,6805.726046110802,480.0,401.0
Sirsa,11460.0,14.252683011953582,6805.656138207834,480.0,401.0
Cachar,11860.0,13.76781047129247,6803.59300789703,480.0,401.0
Anand,16743.0,9.75005972288581,6801.885414178213,480.0,401.0
Kasganj,18983.0,8.597503160556258,6800.266770701644,480.0,401.0
Srinagar,11488.0,14.206632431020976,6800.241390315374,480.0,401.0
Hazaribagh,21530.0,7.579768705587293,6799.684176303934,480.0,400.0
Singrauli,23198.0,7.030906504590715,6795.95704556231,480.0,400.0
Pauri Garhwal,14378.0,11.341539745462132,6794.527435843939,480.0,400.0
Bhiwani,14681.0,11.105775779866503,6793.495592675839,480.0,400.0
Patiala,18199.0,8.957967032967034,6792.751751373627,480.0,400.0
Nagapattinam,11448.0,14.240545025766442,6792.739977290593,480.0,400.0
Kolar,18139.0,8.983186328555679,6789.417367236311,480.0,400.0
Tikamgarh,17845.0,9.131177854981509,6789.41120092271,480.0,400.0
Churu,11500.0,14.165724719589601,6787.743094803351,480.0,400.0
Kangra,17329.0,9.400173110213503,6787.316659453741,480.0,400.0
Medchal-malkajgiri,25986.0,6.268518874822027,6787.238811713549,480.0,400.0
Shrawasti,23821.0,6.835907984216271,6784.92350383399,480.0,400.0
Karaikal,11948.0,13.62875554439702,6784.848801852317,480.0,400.0
Pauri Garhwal,14331.0,11.362336031258721,6784.734902665365,480.0,400.0
Kohima,11250.0,14.473380143987201,6784.396942494,480.0,400.0
Shupiyan,11099.0,14.665315315315315,6782.097278528529,480.0,399.0
Jashpur,11878.0,13.702331846114992,6781.512402839746,480.0,399.0
Bhind,20508.0,7.936028085230874,6781.335998829782,480.0,399.0
Rajkot,12461.0,13.057695393997752,6779.6642626919165,480.0,399.0
Kohima,11219.0,14.499554367201426,6777.937518568034,480.0,399.0
Bharuch,16485.0,9.865643576367827,6776.463931517651,480.0,399.0
Karaikal,11887.0,13.673031628532975,6772.1386236821445,480.0,399.0
Bhiwani,16516.0,9.835926621057093,6768.7568363907885,480.0,399.0
Damoh,18909.0,8.589899524061343,6767.76708751983,480.0,399.0
Alappuzha,16416.0,9.892794054943046,6766.671133581043,480.0,399.0
Hathras,21992.0,7.3828036193334245,6765.109049849194,480.0,398.0
Badgam,13008.0,12.479052963333077,6763.646706126527,480.0,398.0
Chitrakoot,18101.0,8.96613633852613,6762.334744319229,480.0,398.0
North Twenty Four Parganas,13760.0,11.794201002834097,6762.008574958216,480.0,398.0
Sonbhadra,19781.0,8.20316449297341,6761.116534812794,480.0,398.0
Fatehabad,21144.0,7.67320879640577,6760.096949633483,480.0,398.0
Mandya,18585.0,8.726191757236629,6757.344742010115,480.0,398.0
Faridabad,11688.0,13.874582941226794,6756.92189237745,480.0,398.0
Haveri,21099.0,7.685545023696682,6756.554768957347,480.0,398.0
Seoni,20872.0,7.768408949360418,6755.926316293777,480.0,398.0
Dhar,11698.0,13.846482605350884,6749.00639655811,480.0,398.0
Hapur,15432.0,10.487915505734465,6743.729670187261,480.0,397.0
Bidar,17698.0,9.144584439798859,6743.368975648342,480.0,397.0
Kasganj,19193.0,8.43206210274044,6743.1903307457205,480.0,397.0
Damoh,18869.0,8.57631160572337,6742.767653683094,480.0,397.0
Dhenkanal,17203.0,9.401592652871425,6738.983266972798,480.0,397.0
Sangrur,15697.0,10.303541852465282,6738.945685756147,480.0,397.0
Kamareddy,15184.0,10.651300625617386,6738.722862473934,480.0,397.0
Nandurbar,11274.0,14.342350332594235,6737.319068736141,480.0,397.0
Alappuzha,17074.0,9.469399707174231,6736.6887750122005,480.0,397.0
North Twenty Four Parganas,13626.0,11.861011227709694,6734.08912453218,480.0,397.0
Yamuna Nagar,11308.0,14.291272437881334,6733.571196981757,480.0,397.0
Raisen,16868.0,9.575552789139842,6730.017685300451,480.0,396.0
Kamareddy,15142.0,10.666974839860002,6729.972209381673,480.0,396.0
Mungeli,11246.0,14.357606472837201,6727.735099730297,480.0,396.0
Amethi,11909.0,13.55037783375315,6723.810400923594,480.0,396.0
Yadadri.,17606.0,9.165104787868462,6723.368120633839,480.0,396.0
Sangrur,15619.0,10.330025608194623,6722.694582266326,480.0,396.0
Jorhat,14316.0,11.2663267444297,6720.363903052316,480.0,396.0
Ghazipur,12116.0,13.310225303292894,6719.4454072790295,480.0,396.0
Nellore,11942.0,13.504144687264507,6719.437327304698,480.0,396.0
Singrauli,18715.0,8.616424449668733,6719.015982314598,480.0,396.0
Betul,11212.0,14.377062338357264,6716.484289069235,480.0,396.0
Chitrakoot,17880.0,9.01515575191544,6716.291035177002,480.0,396.0
Rajsamand,21542.0,7.480388061087128,6714.271650497456,480.0,395.0
Nabarangapur,18529.0,8.696438208310846,6714.012648407986,480.0,395.0
Sabarkantha,16794.0,9.592140518011313,6712.100327478417,480.0,395.0
Dakshin Dinajpur,25596.0,6.289018244325507,6707.237957573153,480.0,395.0
North Delhi,23149.0,6.953131749460043,6706.585286177106,480.0,395.0
Gautam Buddha Nagar,12743.0,12.629865034526052,6705.932088956895,480.0,395.0
Karimganj,18262.0,8.812352844549089,6705.466151964811,480.0,395.0
Shrawasti,20016.0,8.03816755757606,6703.831743018433,480.0,395.0
Karaikal,11539.0,13.934575389948007,6699.627726025419,480.0,395.0
Kanker,16724.0,9.614349775784753,6699.599402092675,480.0,395.0
Surajpur,18173.0,8.847529437658194,6699.423019606765,480.0,395.0
West Delhi,12160.0,13.220129923526025,6698.199161253187,480.0,395.0
Madhepura,12189.0,13.188269073010664,6697.99215545529,480.0,394.0
Tonk,20945.0,7.671870524205099,6695.305338728159,480.0,394.0
Surajpur,18144.0,8.853678699366217,6693.38109672086,480.0,394.0
Ernakulam,11765.0,13.650773414924359,6691.722884441046,480.0,394.0
Jorhat,14159.0,11.335805084745763,6687.652674788135,480.0,394.0
Baksa,10937.0,14.674072042420917,6687.096913664899,480.0,394.0
Godda,21199.0,7.568632075471698,6685.309640330189,480.0,394.0
Gwalior,11780.0,13.615991851285969,6683.1826670061955,480.0,394.0
Balod,18595.0,8.623090987309098,6681.09903787553,480.0,394.0
Ambala,17553.0,9.13096730090008,6678.161209695796,480.0,393.0
Kanpur Dehat,21302.0,7.52335351828381,6677.603193603404,480.0,393.0
Bidar,17373.0,9.222113502935422,6675.657411937378,480.0,393.0
Fatehabad,15787.0,10.144730174816317,6673.11896957605,480.0,393.0
Bongaigaon,15491.0,10.337916343919442,6672.694253485669,480.0,393.0
Kanniyakumari,11153.0,14.357629549937242,6672.110098768752,480.0,393.0
Seraikela-kharsawan,10761.0,14.880598401784056,6672.088308399925,480.0,393.0
Yadadri.,17349.0,9.226801152737751,6669.823883285302,480.0,393.0
Kohima,10697.0,14.963077210693587,6669.1682051162215,480.0,393.0
Koraput,15945.0,10.03794054935407,6668.956752477111,480.0,393.0
Karauli,17887.0,8.944823345259392,6666.502299027282,480.0,393.0
Kalahandi,11362.0,14.080788524157352,6666.079967144828,480.0,393.0
Badgam,12528.0,12.76558384547849,6663.634767339772,480.0,392.0
Maldah,14311.0,11.17209334823924,6661.826162777157,480.0,392.0
Dholpur,21510.0,7.432941285853749,6661.773627446422,480.0,392.0
Kawardha,19280.0,8.290545096208703,6660.071227287658,480.0,392.0
Karimganj,18021.0,8.863333703251582,6655.255694429032,480.0,392.0
Anand,16025.0,9.962872831648571,6652.293213632013,480.0,392.0
Washim,11417.0,13.979243300052548,6650.042531529165,480.0,392.0
Nalbari,11027.0,14.473612622415668,6650.021932807398,480.0,392.0
Kasganj,18741.0,8.514832995411375,6649.020215291857,480.0,392.0
Raisen,16474.0,9.684977238239757,6647.929792615072,480.0,392.0
Karbi Anglong,15679.0,10.175063775510203,6647.284372342686,480.0,392.0
Sindhudurg,14849.0,10.741077441077442,6645.594121773289,480.0,391.0
Baghpat,19300.0,8.262784311693695,6644.6557173203455,480.0,391.0
Karbi Anglong,15663.0,10.18034984678243,6643.950818756384,480.0,391.0
Bundi,19626.0,8.124522341672186,6643.82814490243,480.0,391.0
Chitradurga,18608.0,8.567359879628137,6642.559693338349,480.0,391.0
Kolar,17433.0,9.144487782493977,6642.327313009064,480.0,391.0
Alappuzha,16621.0,9.591204427866682,6642.308699815504,480.0,391.0
Fatehabad,17274.0,9.228364688856729,6642.115484804632,480.0,391.0
Shivpuri,17895.0,8.907856504246759,6641.920505978989,480.0,391.0
Hazaribagh,21277.0,7.491540558323151,6641.562852476737,480.0,391.0
Bhandara,17480.0,9.116183284709113,6639.620159029803,480.0,391.0
Sindhudurg,14811.0,10.7558061031596,6637.676841412367,480.0,391.0
Mewat,17723.0,8.985274204468517,6635.250613574814,480.0,391.0
Gomati,11684.0,13.628583654257595,6634.848809014406,480.0,391.0
Maldah,14181.0,11.228670145254547,6634.74047207728,480.0,391.0
Bemetara,11535.0,13.7998439667129,6632.550006501388,480.0,391.0
Surendra Nagar,18189.0,8.744090159428257,6626.927329576691,480.0,390.0
Buxar,21651.0,7.343201551819694,6624.4856999353415,480.0,390.0
Jammu,15962.0,9.954269247635157,6620.418572114681,480.0,390.0
Surguja,12254.0,12.966136270909832,6620.2930776553785,480.0,390.0
Shajapur,17158.0,9.25928084387202,6619.614196631505,480.0,390.0
Katni,17418.0,9.120500602790058,6619.203312474885,480.0,390.0
Barpeta,18322.0,8.669977623751569,6618.80541759901,480.0,390.0
Deoghar,20444.0,7.768647591098068,6617.592973017038,480.0,390.0
Jamnagar,17380.0,9.138139347563431,6617.535910860518,480.0,390.0
Punch,16251.0,9.770182131429978,6615.634575744523,480.0,390.0
Kaimur (Bhabua),22176.0,7.1596699283040985,6615.535013752987,480.0,390.0
Banda,11440.0,13.87640940477231,6614.421816274802,480.0,390.0
Alappuzha,16485.0,9.629079218731045,6613.973788365886,480.0,390.0
Saharsa,11807.0,13.437923441734418,6610.898419856595,480.0,389.0
Sambhal,11995.0,13.224824941647215,6609.657298960764,480.0,389.0
Junagadh,11193.0,14.17143112381633,6609.20119036984,480.0,389.0
Koraput,11138.0,14.239159709130083,6608.156701678788,480.0,389.0
Kasaragod,16078.0,9.862553641395609,6607.089060264942,480.0,389.0
Sirohi,18668.0,8.490545824629065,6604.22956059064,480.0,389.0
Davangere,14537.0,10.902806438299628,6603.920716398403,480.0,389.0
Gomati,11510.0,13.759013117887239,6598.59337445342,480.0,389.0
Malerkotla,10751.0,14.725167410714286,6596.261451357887,480.0,389.0
Jalaun,21177.0,7.472613089054679,6593.646974454621,480.0,388.0
Hathras,19610.0,8.067921064708582,6592.163836622303,480.0,388.0
Shahdara,18421.0,8.585115622625121,6589.433953515723,480.0,388.0
Panna,19328.0,8.17890216772725,6586.742545743012,480.0,388.0
Buxar,21468.0,7.363174810191439,6586.359867716243,480.0,388.0
Karauli,19407.0,8.141230420445178,6583.202448732482,480.0,388.0
Jashpur,11557.0,13.666291745976812,6580.8889045105825,480.0,388.0
Dahod,17255.0,9.152468706536856,6580.243647137226,480.0,388.0
Sabarkantha,16997.0,9.28668078597482,6576.904721633916,480.0,387.0
Hathras,21083.0,7.485534054259154,6575.729769414405,480.0,387.0
Kamrup,18523.0,8.518408551068884,6574.436732977038,480.0,387.0
Panna,19306.0,8.171129642098721,6572.992869598245,480.0,387.0
Karimganj,18048.0,8.73898830960164,6571.719208820434,480.0,387.0
Medchal-malkajgiri,25641.0,6.151041260432104,6571.618706614148,480.0,387.0
Thoubal,11214.0,14.05884975479269,6568.997547926884,480.0,387.0
Bhiwani,15544.0,10.138308137664843,6566.24423716093,480.0,387.0
Jorhat,13567.0,11.612249410377359,6564.307822941234,480.0,387.0
Sahebganj,21542.0,7.308174348976466,6559.695492735459,480.0,386.0
Etah,21712.0,7.249573987933496,6558.44793441717,480.0,386.0
Jogulamba Gadwal,17192.0,9.155470249520153,6558.368522072937,480.0,386.0
Shajapur,14473.0,10.870181014232417,6555.1720757910725,480.0,386.0
Kurukshetra,16332.0,9.632645564195188,6555.015306434825,480.0,386.0
Kasaragod,15822.0,9.941224799342729,6553.752448966694,480.0,386.0
Mandsaur,19016.0,8.270494820423831,6552.988729382483,480.0,386.0
Jammu,15636.0,10.05755579714779,6552.497601841786,480.0,386.0
Mainpuri,11334.0,13.874724305249227,6552.338553153946,480.0,386.0
Mahesana,16565.0,9.493239164553906,6552.3127817014765,480.0,386.0
Garhwa,11081.0,14.190128135715575,6551.70041132768,480.0,386.0
Rajouri,10678.0,14.717670193838375,6548.136763741924,480.0,386.0
Chittorgarh,22917.0,6.8550920673706255,6545.756037830526,480.0,386.0
Bongaigaon,14866.0,10.562319230510527,6542.476570032062,480.0,385.0
Haveri,20753.0,7.563602197166811,6540.309849908452,480.0,385.0
Bhind,19339.0,8.113495346432265,6537.786937693899,480.0,385.0
Mandya,16040.0,9.780562309082974,6536.675809903788,480.0,385.0
Bikaner,11293.0,13.891004072959094,6536.296208163627,480.0,385.0
Sawai Madhopur,17637.0,8.890747250255131,6533.5878855312385,480.0,385.0
Davangere,16104.0,9.73548587395219,6532.511021421919,480.0,385.0
Bellary,15393.0,10.184812264518644,6532.283966155645,480.0,385.0
Kangra,16102.0,9.735453021176179,6531.677689457451,480.0,385.0
Jamnagar,16966.0,9.239111215889668,6531.281703699338,480.0,385.0
Kamareddy,14166.0,11.05738688501447,6526.62260887979,480.0,384.0
Ahmadabad,11758.0,13.321711029849476,6526.528262040423,480.0,384.0
Kalaburagi,15797.0,9.90916571717939,6522.295451428449,480.0,384.0
Karimganj,17807.0,8.789588948787062,6521.508767127133,480.0,384.0
Gopalganj,12128.0,12.902135378019622,6519.879077692582,480.0,384.0
Jalandhar,11013.0,14.207826402760123,6519.616340566552,480.0,384.0
Sawai Madhopur,17613.0,8.882423072555921,6518.588232371977,480.0,384.0
Sawai Madhopur,10893.0,14.358821369561227,6517.110049109601,480.0,384.0
Alappuzha,16015.0,9.764922577422578,6516.051461559275,480.0,384.0
Gariyaband,14682.0,10.649049921678131,6514.556289586597,480.0,384.0
Chandauli,11215.0,13.938569900142653,6513.377559587494,480.0,384.0
Jammu,15436.0,10.123080909503141,6510.828204962104,480.0,383.0
Ukhrul,13810.0,11.31344580406922,6509.945273091496,480.0,383.0
Maldah,13579.0,11.50478645066274,6509.312300564557,480.0,383.0
Ahmadabad,11670.0,13.38445720161083,6508.192314283267,480.0,383.0
Guna,17826.0,8.761429292645987,6507.551607112808,480.0,383.0
Gajapati,13422.0,11.632272964314982,6505.348655293154,480.0,383.0
Pulwama,13481.0,11.580996884735203,6505.142458463136,480.0,383.0
Deoghar,19888.0,7.846045552818141,6501.756414768632,480.0,383.0
Ahmadabad,11631.0,13.412568775790922,6500.066142967676,480.0,383.0
Chhindwara,11124.0,14.017078651685393,6496.91595505618,480.0,383.0
Jorhat,13230.0,11.780666616279948,6494.092472224321,480.0,383.0
Tonk,10979.0,14.19535519125683,6493.7835268670315,480.0,382.0
Kheda,11045.0,14.101484700344017,6489.62077147082,480.0,382.0
Chitrakoot,16786.0,9.276821349854053,6488.363465777088,480.0,382.0
Rajsamand,21179.0,7.351510859301228,6487.402020380862,480.0,382.0
Chatra,16725.0,9.306767906253736,6485.6538846705735,480.0,382.0
Kolar,19643.0,7.92277540215842,6484.46155102491,480.0,382.0
Jalaun,20652.0,7.5354670023725365,6484.269355541568,480.0,382.0
Ahmadabad,11555.0,13.467895465559018,6484.2305043556025,480.0,382.0
Kanker,11324.0,13.741280353200883,6483.594113318617,480.0,382.0
Bellary,15158.0,10.265188996635661,6483.322283791807,480.0,382.0
Buxar,21423.0,7.261715832710978,6481.989095173635,480.0,382.0
Dharwad,18726.0,8.306722913440487,6481.32055321194,480.0,382.0
Gariyaband,14521.0,10.711678832116789,6481.012013381995,480.0,382.0
Gumla,14988.0,10.37627593568617,6479.984321836014,480.0,382.0
Ranchi,11320.0,13.738185672643759,6479.84424226364,480.0,382.0
Baleswar,17054.0,9.117560832600411,6478.786768298642,480.0,382.0
Gariyaband,14502.0,10.719161552782182,6477.053368268635,480.0,382.0
Kangra,15825.0,9.818336913939088,6473.965902628586,480.0,381.0
Sindhudurg,15312.0,10.146933977666036,6473.74387775093,480.0,381.0
Hamirpur,19649.0,7.907124681933842,6473.628869804919,480.0,381.0
Karaikal,10454.0,14.861788617886178,6473.547425474254,480.0,381.0
Mahesana,20712.0,7.501086274320475,6473.43745473857,480.0,381.0
Baleswar,17026.0,9.124331943384037,6472.953152835693,480.0,381.0
Tikamgarh,10965.0,14.166970636512858,6472.534709556811,480.0,381.0
Angul,14781.0,10.505006088485997,6469.770624746313,480.0,381.0
Theni,15496.0,10.018068013163838,6468.332580499451,480.0,381.0
Kannauj,19936.0,7.786025981842805,6467.5922489174245,480.0,381.0
Etawah,19668.0,7.89058925212263,6466.337892114496,480.0,381.0
Jalor,10930.0,14.198152044643674,6466.075076998139,480.0,381.0
North Delhi,22764.0,6.81704370744564,6465.96595651219,480.0,381.0
Ananthapur,10860.0,14.286898075683638,6464.821379246845,480.0,381.0
Jind,10712.0,14.481471109866517,6463.563272037088,480.0,381.0
Hapur,18295.0,8.47862920857018,6463.1883904496435,480.0,381.0
Hathras,11444.0,13.550895587592835,6461.518712683851,480.0,381.0
Rohtak,16924.0,9.159231905465289,6458.78503200394,480.0,380.0
Ananthapuramu,21227.0,7.301912568306011,6458.237420309653,480.0,380.0
Rae Bareli,11893.0,13.02799730956785,6455.915500112103,480.0,380.0
Jhunjhunun,10920.0,14.186429814119586,6454.825565424411,480.0,380.0
Seoni,20387.0,7.596380223660977,6452.808484157347,480.0,380.0
Hamirpur,11270.0,13.741460385059002,6452.760772483957,480.0,380.0
Bishnupur,15253.0,10.15176347187623,6451.868676522005,480.0,380.0
Angul,14695.0,10.537221012520414,6451.852615791146,480.0,380.0
Belgaum,11132.0,13.908200844336656,6451.087158298153,480.0,380.0
Baran,10884.0,14.22508038585209,6451.073954983923,480.0,380.0
Bhind,16334.0,9.47842056932966,6450.855065809611,480.0,380.0
Dakshina Kannada,19171.0,8.073492593365325,6449.038604475277,480.0,380.0
Sabarkantha,16368.0,9.4514020404423,6445.856191581649,480.0,380.0
Kamrup,17903.0,8.640247989276139,6445.264989667114,480.0,380.0
Gandhinagar,21190.0,7.298853286772687,6444.279214446386,480.0,380.0
Buxar,21240.0,7.281201450025893,6443.863283272917,480.0,380.0
Davangere,15676.0,9.864770045289278,6443.3389679147795,480.0,380.0
Bellary,14963.0,10.333801122694467,6442.694424953222,480.0,379.0
Khorda,17255.0,8.957753824756606,6440.2517602573025,480.0,379.0
Shivpuri,11491.0,13.447180647406892,6438.398034139692,480.0,379.0
Jalandhar,10883.0,14.198364571848584,6438.366734809508,480.0,379.0
